Date,Open,High,Low,Close,Adj Close,Volume
,MET,MET,MET,MET,MET,MET
2015-01-02,48.556148529052734,48.805702209472656,47.7985725402832,48.048126220703125,33.71741485595703,4388927
2015-01-05,47.61140823364258,47.7985725402832,46.23885726928711,46.443851470947266,32.59162902832031,7315664
2015-01-06,46.52406311035156,46.568626403808594,44.812835693359375,45.03565216064453,31.60343360900879,13546916
2015-01-07,45.570411682128906,45.92691421508789,45.178253173828125,45.63279724121094,32.02248001098633,8782006
2015-01-08,45.86452865600586,46.57754135131836,45.80213928222656,46.32798767089844,32.51033020019531,9064301
2015-01-09,46.31016159057617,46.452762603759766,45.329769134521484,45.47237014770508,31.909902572631836,8672499
2015-01-12,45.570411682128906,45.63279724121094,44.58110427856445,44.94652557373047,31.540889739990234,8270823
2015-01-13,45.30302810668945,45.65953826904297,43.88591766357422,44.39393997192383,31.15312385559082,15046693
2015-01-14,43.68092727661133,44.064170837402344,42.85205078125,43.61853790283203,30.608993530273438,12537228
2015-01-15,43.83244323730469,44.055259704589844,42.49554443359375,42.76292419433594,30.00856590270996,11654663
2015-01-16,42.75400924682617,43.68092727661133,42.65597152709961,43.66310119628906,30.640260696411133,7905051
2015-01-20,43.85918045043945,43.96613311767578,42.97682571411133,43.440284729003906,30.483898162841797,7734844
2015-01-21,43.10160446166992,43.939395904541016,42.718360900878906,43.912654876708984,30.815385818481445,11265217
2015-01-22,44.2958984375,44.79500961303711,43.72549057006836,44.75044631958008,31.403301239013672,10110342
2015-01-23,44.65240478515625,44.91087341308594,43.431373596191406,43.46702194213867,30.502655029296875,10935236
2015-01-26,43.591800689697266,43.66310119628906,43.32442092895508,43.48484802246094,30.515174865722656,10218278
2015-01-27,42.89661407470703,43.244205474853516,42.58467102050781,42.89661407470703,30.102386474609375,11805235
2015-01-28,43.33333206176758,43.33333206176758,41.72905349731445,41.74687957763672,29.295564651489258,12233166
2015-01-29,41.81818389892578,42.22816467285156,41.27450942993164,41.77362060546875,29.3143310546875,16734854
2015-01-30,41.3547248840332,42.24599075317383,41.087345123291016,41.443851470947266,29.08291244506836,14651525
2015-02-02,41.63101577758789,42.75400924682617,41.51515197753906,42.65597152709961,29.933507919311523,9669733
2015-02-03,42.89661407470703,43.86809158325195,42.887699127197266,43.77005386352539,30.715316772460938,14535398
2015-02-04,43.386810302734375,43.894832611083984,43.27094650268555,43.46702194213867,30.721609115600586,12151933
