Date,Open,High,Low,Close,Adj Close,Volume
,ALGT,ALGT,ALGT,ALGT,ALGT,ALGT
2015-01-02,151.8699951171875,152.5800018310547,147.35000610351562,149.86000061035156,131.7182159423828,169900
2015-01-05,149.7100067138672,150.2899932861328,147.3800048828125,148.6300048828125,130.63711547851562,160600
2015-01-06,149.49000549316406,149.57000732421875,144.50999450683594,147.83999633789062,129.9427490234375,173200
2015-01-07,148.5,150.10000610351562,145.83999633789062,149.97999572753906,131.8236541748047,158400
2015-01-08,151.39999389648438,157.19000244140625,151.39999389648438,155.2899932861328,136.49081420898438,250500
2015-01-09,155.72000122070312,157.55999755859375,153.8300018310547,155.11000061035156,136.33262634277344,181300
2015-01-12,155.64999389648438,156.75999450683594,153.1199951171875,154.36000061035156,135.67344665527344,142700
2015-01-13,156.27000427246094,163.22000122070312,155.50999450683594,158.3000030517578,139.136474609375,187300
2015-01-14,156.80999755859375,160.1999969482422,153.42999267578125,156.07000732421875,137.17645263671875,177700
2015-01-15,159.07000732421875,163.72999572753906,156.85000610351562,160.74000549316406,141.2810516357422,249500
2015-01-16,160.74000549316406,163.63999938964844,159.10000610351562,163.22000122070312,143.46087646484375,171900
2015-01-20,164.39999389648438,171.38999938964844,164.39999389648438,171.13999938964844,150.4220428466797,183800
2015-01-21,170.85000610351562,174.52999877929688,168.10000610351562,171.14999389648438,150.43087768554688,230100
2015-01-22,172.97999572753906,175.57000732421875,172.27000427246094,173.83999633789062,152.7952423095703,201600
2015-01-23,173.8000030517578,174.5800018310547,172.00999450683594,174.27000427246094,153.17318725585938,142900
2015-01-26,174.27000427246094,177.49000549316406,172.77999877929688,177.3300018310547,155.86273193359375,141100
2015-01-27,176.19000244140625,182.92999267578125,174.50999450683594,182.4199981689453,160.3365478515625,219100
2015-01-28,183.4199981689453,185.3000030517578,175.7100067138672,176.61000061035156,155.2299041748047,254200
2015-01-29,177.5,180.97000122070312,173.5800018310547,180.69000244140625,158.8159637451172,234100
2015-01-30,178.8800048828125,183.97000122070312,175.0500030517578,181.27000427246094,159.3257598876953,301000
2015-02-02,180.25,180.52000427246094,174.0500030517578,179.72999572753906,157.97219848632812,222200
2015-02-03,179.4600067138672,180.6999969482422,173.42999267578125,173.8300018310547,152.78640747070312,267900
2015-02-04,174.0,180.19000244140625,173.8300018310547,179.0,157.33055114746094,168000
2015-02-05,179.92999267578125,179.9499969482422,175.11000061035156,177.74000549316406,156.2230682373047,148100
2015-02-06,176.9199981689453,180.0,175.5399932861328,176.94000244140625,155.51995849609375,144500
2015-02-09,175.85000610351562,176.64999389648438,173.1300048828125,175.30999755859375,154.08731079101562,85500
2015-02-10,176.7100067138672,180.0,176.22999572753906,179.0500030517578,157.37449645996094,117500
2015-02-11,179.0500030517578,182.4499969482422,178.0,181.52000427246094,159.54550170898438,129600
2015-02-12,183.5500030517578,184.08999633789062,179.36000061035156,182.49000549316406,160.39808654785156,112200
2015-02-13,181.7899932861328,181.7899932861328,177.8000030517578,178.4199981689453,156.82080078125,131000
2015-02-17,177.91000366210938,180.0,173.77000427246094,174.8000030517578,153.63902282714844,113900
2015-02-18,174.8000030517578,176.77999877929688,173.1300048828125,176.72000122070312,155.32659912109375,147300
2015-02-19,179.1199951171875,181.74000549316406,178.66000366210938,180.5500030517578,158.6929168701172,152300
2015-02-20,181.27000427246094,184.99000549316406,180.08999633789062,184.7899932861328,162.41957092285156,94200
2015-02-23,185.6199951171875,188.0,182.60000610351562,186.27999877929688,163.72926330566406,139400
2015-02-24,185.35000610351562,188.80999755859375,184.67999267578125,188.58999633789062,165.7596435546875,92600
2015-02-25,189.6199951171875,189.6199951171875,180.8699951171875,181.47000122070312,159.50152587890625,104200
2015-02-26,181.9600067138672,184.85000610351562,180.57000732421875,184.5500030517578,162.20867919921875,92000
2015-02-27,183.72000122070312,186.4600067138672,182.0800018310547,183.6199951171875,161.3912811279297,138600
2015-03-02,183.69000244140625,187.80999755859375,183.0,186.77000427246094,164.3837432861328,110500
2015-03-03,185.57000732421875,187.25,183.08999633789062,186.49000549316406,164.13731384277344,127400
2015-03-04,185.22000122070312,186.16000366210938,183.50999450683594,184.8000030517578,162.6498565673828,92800
2015-03-05,185.0399932861328,190.0,183.7100067138672,189.72999572753906,166.98895263671875,124300
2015-03-06,189.33999633789062,190.2899932861328,185.5800018310547,186.14999389648438,163.83807373046875,150500
2015-03-09,187.0,192.05999755859375,186.77000427246094,191.24000549316406,168.31796264648438,140600
2015-03-10,191.0399932861328,193.52999877929688,187.60000610351562,191.75999450683594,168.77566528320312,133900
2015-03-11,191.77000427246094,192.74000549316406,190.05999755859375,192.1300048828125,169.101318359375,126600
2015-03-12,192.3000030517578,197.47999572753906,190.47999572753906,195.75,172.287353515625,162400
2015-03-13,195.74000549316406,197.49000549316406,193.47999572753906,194.9499969482422,171.58328247070312,125400
2015-03-16,194.94000244140625,197.19000244140625,193.57000732421875,195.91000366210938,172.42822265625,185800
2015-03-17,195.61000061035156,197.60000610351562,194.36000061035156,197.3300018310547,173.67803955078125,202400
2015-03-18,197.42999267578125,199.1999969482422,192.52000427246094,194.0,170.74716186523438,179500
2015-03-19,194.75,197.3300018310547,193.0399932861328,193.6999969482422,170.4831085205078,149100
2015-03-20,195.10000610351562,195.86000061035156,191.7100067138672,194.6699981689453,171.33685302734375,242000
2015-03-23,195.33999633789062,197.1300048828125,192.8000030517578,196.32000732421875,172.78909301757812,177500
2015-03-24,195.47999572753906,197.41000366210938,193.3000030517578,194.88999938964844,171.53048706054688,108000
2015-03-25,196.97999572753906,196.97999572753906,187.82000732421875,188.6999969482422,166.08241271972656,99500
2015-03-26,186.47000122070312,189.8300018310547,182.63999938964844,188.22999572753906,165.6687469482422,83000
2015-03-27,188.9199981689453,194.92999267578125,188.9199981689453,192.4499969482422,169.38294982910156,85300
2015-03-30,192.74000549316406,195.8699951171875,191.66000366210938,194.97000122070312,171.6008758544922,82300
2015-03-31,194.60000610351562,194.94000244140625,189.66000366210938,192.2899932861328,169.24209594726562,118000
2015-04-01,191.3800048828125,191.39999389648438,179.08999633789062,179.64999389648438,158.11717224121094,207400
2015-04-02,180.8699951171875,183.75,161.3699951171875,161.89999389648438,142.49461364746094,503400
2015-04-06,163.5,169.7899932861328,163.00999450683594,166.61000061035156,146.64013671875,541600
2015-04-07,166.39999389648438,168.6999969482422,164.5,167.1999969482422,147.15939331054688,199000
2015-04-08,169.0,171.94000244140625,167.5399932861328,169.4499969482422,149.13970947265625,298800
2015-04-09,169.67999267578125,170.66000366210938,166.4600067138672,168.6300048828125,148.4180145263672,206700
2015-04-10,169.86000061035156,169.86000061035156,166.2100067138672,168.22000122070312,148.05718994140625,144100
2015-04-13,167.5,172.5399932861328,167.5,169.11000061035156,148.84048461914062,124200
2015-04-14,169.89999389648438,169.89999389648438,167.1699981689453,168.13999938964844,147.98670959472656,180800
2015-04-15,169.16000366210938,170.27000427246094,167.25999450683594,168.00999450683594,147.87232971191406,159900
2015-04-16,168.3000030517578,172.08999633789062,168.0,168.44000244140625,148.2507781982422,114200
2015-04-17,167.75999450683594,169.02999877929688,166.6699981689453,167.33999633789062,147.28262329101562,117100
2015-04-20,168.82000732421875,169.9600067138672,166.3000030517578,168.86000061035156,148.62045288085938,142100
2015-04-21,170.05999755859375,170.25,167.8800048828125,168.9499969482422,148.6996612548828,144300
2015-04-22,169.0,170.94000244140625,167.57000732421875,167.85000610351562,147.73146057128906,168700
2015-04-23,170.35000610351562,170.69000244140625,164.05999755859375,167.02000427246094,147.0009765625,192900
2015-04-24,167.02000427246094,169.11000061035156,164.6199951171875,168.1199951171875,147.96914672851562,140600
2015-04-27,167.0,168.7899932861328,161.1699981689453,164.30999755859375,144.61578369140625,172800
